L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
-0.01125,0.0125,0.12125,1.5e-05,0.0,0.0,-0.01375,-0.03375,0.12,9.25e-05,0.0,-4.5e-05,1742099567.10898,user_4
-0.01125,0.0125,0.12125,-3e-05,0.0,4.5e-05,-0.01375,-0.035,0.12,6e-05,-1.5e-05,-4.5e-05,1742099567.223051,user_4
-0.01125,0.0125,0.12125,1.5e-05,0.0,-1.5e-05,-0.01375,-0.035,0.12,0.0,-1.5e-05,-4.5e-05,1742099567.337064,user_4
-0.01125,0.0125,0.12125,3e-05,1.5e-05,-3e-05,-0.01375,-0.035,0.12,-4.5e-05,-1.5e-05,-3e-05,1742099567.451158,user_4
-0.01125,0.0125,0.12125,-1.5e-05,0.0,-4.5e-05,-0.01375,-0.03375,0.12,-3e-05,-1.5e-05,-4.5e-05,1742099567.5650911,user_4
-0.01125,0.0125,0.12125,3e-05,3e-05,-1.5e-05,-0.01375,-0.03375,0.12,1.5e-05,0.0,-6e-05,1742099567.678968,user_4
-0.01125,0.0125,0.12125,-3e-05,1.5e-05,-3e-05,-0.01375,-0.035,0.12,-0.000107500004,0.0,-7.75e-05,1742099567.7930171,user_4
-0.01125,0.0125,0.12125,9.25e-05,1.5e-05,-6e-05,-0.01375,-0.035,0.12,-9.25e-05,-1.5e-05,-4.5e-05,1742099567.907115,user_4
-0.0125,0.0125,0.12125,-3e-05,1.5e-05,0.0,-0.01375,-0.035,0.12,-4.5e-05,-3e-05,-7.75e-05,1742099568.021527,user_4
-0.01125,0.0125,0.12125,3e-05,3e-05,-3e-05,-0.01375,-0.03375,0.12,0.0,-1.5e-05,-1.5e-05,1742099568.134948,user_4
-0.01125,0.0125,0.12125,3e-05,0.0,-1.5e-05,-0.01375,-0.03375,0.12,0.0,-1.5e-05,-6e-05,1742099568.249112,user_4
-0.01125,0.0125,0.12125,-1.5e-05,1.5e-05,1.5e-05,-0.01375,-0.03375,0.12,-6e-05,-1.5e-05,0.0,1742099568.362976,user_4
-0.01125,0.0125,0.12125,9.25e-05,-0.000107500004,-3e-05,-0.01375,-0.03375,0.12,4.5e-05,0.0,-6e-05,1742099568.4768572,user_4
-0.01125,0.0125,0.12125,1.5e-05,-3e-05,-4.5e-05,-0.01375,-0.03375,0.12,-7.75e-05,0.0,-4.5e-05,1742099568.590959,user_4
-0.0125,0.0125,0.1225,4.5e-05,7.75e-05,-4.5e-05,-0.01375,-0.03375,0.12,1.5e-05,0.0,-1.5e-05,1742099568.7048671,user_4
-0.01125,0.0125,0.1225,-1.5e-05,3e-05,6e-05,-0.01375,-0.035,0.12,7.75e-05,1.5e-05,-3e-05,1742099568.818871,user_4
-0.01125,0.0125,0.12125,4.5e-05,9.25e-05,-1.5e-05,-0.01375,-0.03375,0.12,0.0,0.0,-1.5e-05,1742099568.932898,user_4
-0.01125,0.0125,0.12125,3e-05,4.5e-05,-6e-05,-0.01375,-0.03375,0.12,6e-05,1.5e-05,-7.75e-05,1742099569.046876,user_4
-0.01125,0.0125,0.12125,3e-05,0.0,-4.5e-05,-0.01375,-0.03375,0.12,-1.5e-05,0.0,-7.75e-05,1742099569.1616771,user_4
-0.01125,0.0125,0.12125,1.5e-05,0.0,-7.75e-05,-0.01375,-0.035,0.12,3e-05,0.0,-4.5e-05,1742099569.274865,user_4
-0.01125,0.0125,0.12125,3e-05,1.5e-05,-6e-05,-0.01375,-0.035,0.11875,-1.5e-05,1.5e-05,-4.5e-05,1742099569.388923,user_4
-0.01125,0.0125,0.12125,-3e-05,0.0,1.5e-05,-0.01375,-0.03375,0.12,-6e-05,-3e-05,-1.5e-05,1742099569.505096,user_4
-0.01125,0.0125,0.12125,-1.5e-05,3e-05,4.5e-05,-0.01375,-0.035,0.12,3e-05,-1.5e-05,-1.5e-05,1742099569.616965,user_4
-0.01125,0.0125,0.12125,0.0001525,1.5e-05,-0.0001225,-0.01375,-0.03375,0.12,-1.5e-05,1.5e-05,-6e-05,1742099569.730937,user_4
-0.01125,0.0125,0.12125,-7.75e-05,3e-05,6e-05,-0.01375,-0.03375,0.12,1.5e-05,-1.5e-05,-1.5e-05,1742099569.8449862,user_4
